Squad,Comp,Player,Nation,Age,Born,Mins_Per_90,Tkl_Tackles,TklW_Tackles,Def 3rd_Tackles,Mid 3rd_Tackles,Att 3rd_Tackles,Tkl_Challenges,Att_Challenges,Tkl_percent_Challenges,Lost_Challenges,Blocks_Blocks,Sh_Blocks,Pass_Blocks,Int,Tkl+Int,Clr,Err,SCA_SCA,SCA90_SCA,PassLive_SCA,PassDead_SCA,TO_SCA,Sh_SCA,Fld_SCA,Def_SCA,GCA_GCA,GCA90_GCA,PassLive_GCA,PassDead_GCA,TO_GCA,Sh_GCA,Fld_GCA,Def_GCA,GA,GA90,SoTA,Saves,Save_percent,D,L,CS,CS_percent,PKatt_Penalty,PKA_Penalty,PKsv_Penalty,PKm_Penalty,Save_percent_Penalty,GA_Goals,PKA_Goals,FK_Goals,CK_Goals,OG_Goals,PSxG_Expected,PSxG_per_SoT_Expected,PSxG+_per__minus__Expected,_per_90_Expected,Cmp_Launched,Att_Launched,Cmp_percent_Launched,Att_Passes,Thr_Passes,Launch_percent_Passes,AvgLen_Passes,Att_Goal,Launch_percent_Goal,AvgLen_Goal,Opp_Crosses,Stp_Crosses,Stp_percent_Crosses,#OPA_Sweeper,#OPA_per_90_Sweeper,AvgDist_Sweeper,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,Won_Aerial,Lost_Aerial,Won_percent_Aerial,Cmp_Total,Att_Total,Cmp_percent_Total,TotDist_Total,PrgDist_Total,Cmp_Short,Att_Short,Cmp_percent_Short,Cmp_Medium,Att_Medium,Cmp_percent_Medium,Cmp_Long,Att_Long,Cmp_percent_Long,Ast,xAG,xA,A_minus_xAG,KP,Final_Third,PPA,CrsPA,PrgP,Att,Live_Pass,Dead_Pass,FK_Pass,TB_Pass,Sw_Pass,Crs_Pass,TI_Pass,CK_Pass,In_Corner,Out_Corner,Str_Corner,Cmp_Outcomes,Off_Outcomes,Blocks_Outcomes,Touches_Touches,Def Pen_Touches,Def 3rd_Touches,Mid 3rd_Touches,Att 3rd_Touches,Att Pen_Touches,Live_Touches,Att_Take,Succ_Take,Succ_percent_Take,Tkld_Take,Tkld_percent_Take,Carries_Carries,TotDist_Carries,PrgDist_Carries,PrgC_Carries,Final_Third_Carries,CPA_Carries,Mis_Carries,Dis_Carries,Rec_Receiving,PrgR_Receiving,Gls_Standard,Sh_Standard,SoT_Standard,SoT_percent_Standard,Sh_per_90_Standard,SoT_per_90_Standard,G_per_Sh_Standard,G_per_SoT_Standard,Dist_Standard,FK_Standard,PK_Standard,PKatt_Standard,xG_Expected,npxG_Expected,npxG_per_Sh_Expected,G_minus_xG_Expected,np:G_minus_xG_Expected,Mins_Per_90_Playing,Gls,G+A,G_minus_PK,PK,PKatt,xAG_Expected,npxG+xAG_Expected,PrgC_Progression,PrgP_Progression,PrgR_Progression,Gls_Per,Ast_Per,G+A_Per,G_minus_PK_Per,G+A_minus_PK_Per,xG_Per,xAG_Per,xG+xAG_Per,npxG_Per,npxG+xAG_Per,Url,Name,Birth,Position,Value
Reims,Ligue 1,Kaj Sierhuis,NED,9.908256881,824.8623853,2.4,1.23853211,1.23853211,0.412844037,0,0.825688073,0,2.064220183,0,2.064220183,1.23853211,0.412844037,0.825688073,0.412844037,1.651376147,0.825688073,0,1.651376147,1.65,1.23853211,0,0,0,0.412844037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.064220183,1.651376147,0,2.47706422,1.23853211,0,0,0,3.71559633,0.825688073,3.302752294,20,13.62385321,26.42201835,51.6,258.853211,44.17431193,6.19266055,9.908256881,62.5,4.95412844,9.908256881,50,2.064220183,3.302752294,62.5,0,0,0.041284404,0,0,0.825688073,0,0,1.23853211,26.42201835,24.35779817,1.23853211,0,0.412844037,0,2.47706422,0.412844037,0,0,0,0,13.62385321,0.825688073,1.23853211,37.56880734,1.23853211,4.128440367,11.55963303,22.29357798,6.19266055,37.56880734,2.064220183,0.825688073,40,0.825688073,40,29.31192661,145.3211009,53.66972477,2.064220183,1.651376147,0.412844037,2.064220183,2.064220183,28.89908257,11.97247706,0,2.064220183,0.412844037,20,2.06,0.41,0,0,5.903669725,0,0,0,0.165137615,0.165137615,0.08,-0.165137615,-0.165137615,2.4,0,0,0,0,0,0,0.165137615,2.064220183,1.23853211,11.97247706,0,0,0,0,0,0.16,0,0.16,0.16,0.16,https://fbref.com/en/players/9c2b1f11/Kaj-Sierhuis,Kaj Sierhuis,4/27/1998,Centre-Forward,1500000
Chelsea,Premier League,Kalidou Koulibaly,SEN,1.55,99.55,20,2.25,1.55,1.7,0.4,0.15,1.3,2,65,0.7,1.5,0.65,0.85,1.45,3.7,3.85,0,1.05,1.05,0.85,0,0,0.1,0,0.1,0.15,0.15,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0.05,0.05,1.1,0.45,0,0.2,1.55,0,0,0,6.3,1.65,1.4,54.1,63.75,73.55,86.7,1121.1,451.15,28.2,29.9,94.3,29.75,32.65,91.1,4.8,8.75,54.9,0.05,0.02,0.02,0.03,0.35,4.15,0.45,0.05,4.05,73.55,71.05,2.25,1.65,0,0.75,0.2,0.6,0,0,0,0,63.75,0.25,0.6,84.35,8.7,39.65,41.9,3.15,0.95,84.35,0.3,0.2,66.7,0.1,33.3,54.15,236.4,122.95,0.5,0.4,0,0.5,0.1,60.45,0.2,0.1,0.55,0.2,36.4,0.55,0.2,0.18,0.5,0.6,0,0,0,0.045,0.045,0.09,0.055,0.055,20,0.1,0.15,0.1,0,0,0.02,0.07,0.5,4.05,0.2,0.1,0.05,0.15,0.1,0.15,0.05,0.02,0.07,0.05,0.07,https://fbref.com/en/players/da974c7b/Kalidou-Koulibaly,Kalidou Koulibaly,6/20/1991,Centre-Back,15000000
Manchester City,Premier League,Kalvin Phillips,ENG,7.8,598.5,3.3,1.8,1.2,0.9,0.9,0,0.6,2.7,22.2,2.1,2.1,0.9,1.2,1.5,3.3,3,0,2.1,2.1,1.5,0,0,0.6,0,0,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,3,0.6,0,0,1.2,0,0,0,5.7,1.5,0.6,71.4,86.7,93.9,92.3,1546.5,261.9,33.9,36,94.2,44.4,45.9,96.7,7.5,9.9,75.8,0,0.06,0.03,-0.06,0.9,9.6,0,0,5.4,93.9,93,0.6,0.6,0,0.6,0,0,0,0,0,0,86.7,0.3,0.3,106.2,4.8,19.2,72.9,14.7,1.8,106.2,0.6,0.3,50,0,0,68.4,306.3,99.3,0.3,1.2,0,0.6,0.3,85.2,0.6,0,1.8,0,0,1.8,0,0,0,6.87,0,0,0,0.09,0.09,0.05,-0.09,-0.09,3.3,0,0,0,0,0,0.06,0.15,0.3,5.4,0.6,0,0,0,0,0,0.1,0.05,0.14,0.1,0.14,https://fbref.com/en/players/4f565d77/Kalvin-Phillips,Kalvin Phillips,12/2/1995,Defensive Midfield,32000000
Southampton,Premier League,Kamaldeen Sulemana,GHA,1.863354037,186.5217391,10.7,1.397515528,0.838509317,0.372670807,0.652173913,0.372670807,0.372670807,1.304347826,28.6,0.931677019,1.49068323,0,1.49068323,0.559006211,1.956521739,0.559006211,0,3.726708075,3.72,2.236024845,0,0.838509317,0.372670807,0.093167702,0.186335404,0.279503106,0.28,0.186335404,0,0.093167702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093167702,0,0,0.838509317,1.118012422,0.186335404,1.677018634,0.838509317,0,0,0,3.633540373,0.465838509,1.304347826,26.3,17.60869565,24.68944099,71.3,270.2795031,57.48447205,9.596273292,11.92546584,80.5,5.49689441,6.98757764,78.7,1.49068323,2.888198758,51.6,0.093167702,0.121118012,0.093167702,-0.027950311,1.304347826,1.02484472,0.931677019,0.093167702,3.354037267,24.68944099,23.94409938,0.559006211,0,0.093167702,0.093167702,1.677018634,0.093167702,0.093167702,0,0,0,17.60869565,0.186335404,1.118012422,40.1552795,0.652173913,4.378881988,16.30434783,20.68322981,4.099378882,40.1552795,6.335403727,3.354037267,52.9,2.888198758,45.6,25.80745342,215.6832298,90.65217391,2.98136646,2.51552795,1.677018634,3.260869565,1.49068323,27.39130435,7.453416149,0.186335404,2.236024845,0.652173913,29.2,2.24,0.65,0.08,0.29,1.751552795,0,0,0,0.158385093,0.158385093,0.07,0.027950311,0.027950311,10.7,0.186335404,0.279503106,0.186335404,0,0,0.121118012,0.279503106,2.98136646,3.354037267,7.453416149,0.19,0.09,0.28,0.19,0.28,0.16,0.12,0.28,0.16,0.28,https://fbref.com/en/players/a62f8bf1/Kamaldeen-Sulemana,Kamaldeen Sulemana,2/15/2002,Left Winger,22000000
Brighton,Premier League,Kaoru Mitoma,JPN,0.970664366,77.53666954,25.8,1.708369284,1.048317515,0.582398619,0.621225194,0.50474547,0.776531493,1.59188956,48.8,0.815358067,0.970664366,0,0.970664366,0.660051769,2.368421053,0.388265746,0,4.19327006,4.2,3.028472821,0.038826575,0.698878343,0.194132873,0.155306299,0.077653149,0.582398619,0.58,0.388265746,0,0.077653149,0.077653149,0.038826575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.125970664,1.048317515,0.232959448,1.59188956,1.048317515,0.038826575,0,0,4.659188956,0.698878343,0.737704918,48.6,30.28472821,37.93356342,79.8,414.3960311,91.47540984,19.68507334,22.13114754,88.9,8.308886972,10.405522,79.9,1.164797239,2.057808456,56.6,0.194132873,0.248490078,0.190250216,-0.054357204,1.59188956,1.747195858,1.08714409,0.038826575,3.494391717,37.93356342,36.96289905,0.737704918,0,0.155306299,0.116479724,1.59188956,0.621225194,0.116479724,0,0,0,30.28472821,0.232959448,1.281276963,50.94046592,0.698878343,5.668679896,18.09318378,27.79982744,6.87230371,50.94046592,5.008628128,2.251941329,45,2.135461605,42.6,34.594478,267.2044866,148.6281277,5.552200173,3.18377912,3.300258844,2.329594478,1.281276963,38.28300259,10.0949094,0.271786022,2.018981881,0.815358067,40.4,2.02,0.82,0.13,0.33,0.512510785,0,0,0,0.314495255,0.314495255,0.16,-0.042709232,-0.042709232,25.8,0.271786022,0.465918896,0.271786022,0,0,0.248490078,0.562985332,5.552200173,3.494391717,10.0949094,0.27,0.19,0.47,0.27,0.47,0.31,0.25,0.56,0.31,0.56,https://fbref.com/en/players/74618572/Kaoru-Mitoma,Kaoru Mitoma,5/20/1997,Left Winger,32000000
Brest,Ligue 1,Karamoko Dembele,SCO,9.553072626,1007.094972,2,1.005586592,0,0.502793296,0.502793296,0,1.005586592,1.005586592,100,0,0.502793296,0,0.502793296,0.502793296,1.508379888,0,0,4.022346369,4.02,2.51396648,1.005586592,0,0,0.502793296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51396648,4.525139665,0,7.039106145,0,0,0,0,6.536312849,0,2.011173184,0,29.66480447,44.74860335,66.3,471.6201117,116.6480447,17.09497207,20.61452514,82.9,8.044692737,15.08379888,53.3,3.016759777,5.027932961,60,0,0.100558659,0.100558659,-0.100558659,1.508379888,1.508379888,1.005586592,0.502793296,2.51396648,44.74860335,38.2122905,6.033519553,2.011173184,0,0,7.039106145,1.508379888,2.51396648,0.502793296,1.005586592,0,29.66480447,0.502793296,1.508379888,57.82122905,0.502793296,4.022346369,24.13407821,30.67039106,5.027932961,57.82122905,3.016759777,1.005586592,33.3,1.005586592,33.3,45.25139665,350.4469274,178.4916201,3.519553073,3.519553073,1.508379888,3.519553073,3.519553073,43.24022346,13.0726257,0,2.011173184,1.005586592,50,2.01,1.01,0,0,8.094972067,0,0,0,0.100558659,0.100558659,0.06,-0.100558659,-0.100558659,2,0,0,0,0,0,0.100558659,0.201117318,3.519553073,2.51396648,13.0726257,0,0,0,0,0,0.11,0.08,0.19,0.11,0.19,https://fbref.com/en/players/7304f3b1/Karamoko-Dembele,Karamoko Dembélé,2/22/2003,Right Winger,500000
Dortmund,Bundesliga,Karim Adeyemi,GER,1.298701299,130,15.4,1.038961039,0.714285714,0.38961039,0.38961039,0.25974026,0.519480519,1.948051948,26.7,1.428571429,1.168831169,0.064935065,1.103896104,0.454545455,1.493506494,0.194805195,0,3.831168831,3.83,2.597402597,0,0.519480519,0.324675325,0.25974026,0.12987013,0.779220779,0.78,0.584415584,0,0.12987013,0.064935065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.584415584,0,0,1.363636364,1.948051948,0.064935065,1.623376623,0.714285714,0,0,0,4.285714286,0.649350649,0.25974026,71.4,21.75324675,29.67532468,73.3,286.2987013,82.98701299,12.79220779,15.77922078,81.1,6.298701299,8.116883117,77.6,0.844155844,1.753246753,48.1,0.324675325,0.24025974,0.24025974,0.084415584,1.818181818,1.103896104,1.623376623,0,3.051948052,29.67532468,27.98701299,1.493506494,0.194805195,0.12987013,0.064935065,1.623376623,0.779220779,0.519480519,0.454545455,0.064935065,0,21.75324675,0.194805195,1.363636364,43.8961039,0.714285714,4.415584416,15.58441558,24.93506494,4.220779221,43.83116883,6.103896104,2.207792208,36.2,3.116883117,51.1,29.54545455,205.3896104,96.68831169,3.181818182,2.077922078,1.363636364,2.792207792,1.688311688,31.03896104,8.506493506,0.38961039,2.402597403,0.909090909,37.8,2.4,0.91,0.16,0.43,1.12987013,0,0,0.064935065,0.324675325,0.279220779,0.12,0.064935065,0.11038961,15.4,0.38961039,0.714285714,0.38961039,0,0.064935065,0.24025974,0.519480519,3.181818182,3.051948052,8.506493506,0.39,0.32,0.71,0.39,0.71,0.33,0.24,0.57,0.28,0.52,https://fbref.com/en/players/501055d8/Karim-Adeyemi,Karim Adeyemi,1/18/2002,Centre-Forward,40000000
Leverkusen,Bundesliga,Karim Bellarabi,GER,33.88235294,2107.058824,0.9,2.117647059,0,1.058823529,1.058823529,0,2.117647059,3.176470588,66.7,1.058823529,0,0,0,0,2.117647059,0,0,4.235294118,4.24,4.235294118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.117647059,0,2.117647059,8.470588235,0,0,0,0,4.235294118,0,0,0,39.17647059,60.35294118,64.9,522,181.0588235,25.41176471,32.82352941,77.4,13.76470588,24.35294118,56.5,0,2.117647059,0,0,0,0,0,0,4.235294118,0,0,4.235294118,60.35294118,59.29411765,1.058823529,0,0,0,8.470588235,1.058823529,0,0,0,0,39.17647059,0,1.058823529,72,1.058823529,9.529411765,26.47058824,37.05882353,4.235294118,72,5.294117647,1.058823529,20,4.235294118,80,43.41176471,193.7647059,95.29411765,4.235294118,3.176470588,2.117647059,1.058823529,2.117647059,58.23529412,11.64705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,4.235294118,4.235294118,11.64705882,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/bee0bab1/Karim-Bellarabi,Karim Bellarabi,4/8/1990,Right Winger,1500000
Real Madrid,La Liga,Karim Benzema,FRA,1.501472031,87.74779195,22.6,0.397448479,0.220804711,0.088321884,0.176643768,0.132482826,0.088321884,0.485770363,18.2,0.397448479,0.485770363,0,0.485770363,0.088321884,0.485770363,0.220804711,0,4.504416094,4.5,3.797841021,0.044160942,0.264965653,0.309126595,0.088321884,0,0.309126595,0.31,0.220804711,0,0.044160942,0.044160942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044160942,0,0,0.441609421,0.264965653,0.971540726,0.132482826,0.220804711,0.088321884,0,0,1.545632974,0.618253189,0.574092247,51.9,40.8047105,47.25220805,86.4,485.3287537,106.7369971,27.55642787,30.69185476,89.8,8.523061825,9.273797841,91.9,1.05986261,1.413150147,75,0.132482826,0.256133464,0.242885182,-0.123650638,2.119725221,3.135426889,2.252208047,0,6.09421001,47.25220805,44.69087341,2.296368989,0.176643768,0.397448479,0.309126595,0.132482826,0.176643768,0.397448479,0,0,0,40.8047105,0.264965653,1.104023553,56.70264966,0.309126595,2.473012758,20.18155054,34.26889107,7.728164868,56.34936212,1.943081452,0.883218842,45.5,0.971540726,50,35.15210991,164.8969578,83.90578999,3.179587831,1.89892051,1.368989205,1.413150147,1.236506379,48.22374877,6.93326791,0.8390579,4.371933268,1.589793916,36.4,4.37,1.59,0.12,0.33,0.702158979,0.264965653,0.309126595,0.353287537,0.949460255,0.657998037,0.15,-0.110402355,-0.128066732,22.6,0.8390579,0.971540726,0.529931305,0.309126595,0.353287537,0.256133464,0.914131501,3.179587831,6.09421001,6.93326791,0.84,0.13,0.97,0.53,0.66,0.95,0.26,1.2,0.66,0.91,https://fbref.com/en/players/70d74ece/Karim-Benzema,Karim Benzema,12/19/1987,Centre-Forward,25000000
Mainz 05,Bundesliga,Karim Onisiwo,AUT,1.063410792,70.61047657,28.2,0.673493501,0.425364317,0.106341079,0.354470264,0.212682158,0.141788106,0.744387554,19,0.602599449,0.673493501,0,0.673493501,0.070894053,0.744387554,0.248129185,0,3.012997243,3.01,2.055927531,0,0.319023237,0.319023237,0.283576211,0.035447026,0.38991729,0.39,0.141788106,0,0.035447026,0.106341079,0.106341079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141788106,0,0,1.736904293,1.169751871,0.779834581,2.020480504,0.425364317,0.035447026,0,0,2.374950768,1.985033478,2.374950768,45.5,12.15833005,21.55179204,56.4,176.1717212,37.68018905,6.699487987,10.63410792,63,3.934619929,6.345017724,62,0.567152422,1.134304844,50,0.070894053,0.12051989,0.148877511,-0.049625837,1.169751871,0.815281607,0.779834581,0.248129185,1.701457267,21.55179204,19.0705002,2.374950768,0,0.070894053,0.035447026,2.020480504,0.248129185,0,0,0,0,12.15833005,0.106341079,1.559669161,34.66719181,0.283576211,1.488775108,13.71799921,20.16935801,5.565183143,34.66719181,3.686490744,1.311539976,35.6,1.949586451,52.9,20.24025207,122.5758173,48.38519102,2.5521859,1.382434029,1.169751871,3.934619929,1.772351319,24.63568334,7.798345805,0.354470264,2.410397794,1.134304844,47.1,2.41,1.13,0.15,0.31,0.552973612,0,0,0,0.290665616,0.290665616,0.12,0.063804647,0.063804647,28.2,0.354470264,0.425364317,0.354470264,0,0,0.12051989,0.411185506,2.5521859,1.701457267,7.798345805,0.35,0.07,0.43,0.35,0.43,0.29,0.12,0.41,0.29,0.41,https://fbref.com/en/players/f26834c7/Karim-Onisiwo,Karim Onisiwo,3/17/1992,Centre-Forward,3500000
Sevilla,La Liga,Karim Rekik,NED,2.057578323,151.9559695,13.1,0.83827265,0.381033023,0.609652837,0.228619814,0,0.304826418,0.381033023,80,0.076206605,0.914479255,0.381033023,0.533446232,0.762066046,1.600338696,1.82895851,0,1.066892464,1.07,0.914479255,0,0,0.076206605,0.076206605,0,0.152413209,0.15,0.152413209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152413209,0,0,1.524132091,0.381033023,0,0.076206605,0.381033023,0,0,0.076206605,5.410668925,1.676545301,0.762066046,68.8,48.92464014,53.3446232,91.7,857.2480948,291.0330229,19.9661304,20.72819644,96.3,25.37679932,26.90093141,94.3,2.895850974,4.49618967,64.4,0.076206605,0.00762066,0.00762066,0.068585944,0.304826418,3.657917019,0.152413209,0.076206605,3.810330229,53.3446232,51.13463167,2.057578323,0.685859441,0,0.228619814,0.076206605,1.371718882,0,0,0,0,48.92464014,0.152413209,0,60.88907705,4.267569856,24.61473328,32.69263336,3.962743438,0.83827265,60.88907705,0.457239627,0.228619814,50,0.228619814,50,39.9322608,183.276884,99.75444539,0.990685859,0.762066046,0.076206605,0.533446232,0.381033023,43.361558,0.533446232,0.076206605,0.609652837,0.076206605,12.5,0.61,0.08,0.13,1,1.188823031,0,0,0,0.060965284,0.060965284,0.1,0.015241321,0.015241321,13.1,0.076206605,0.152413209,0.076206605,0,0,0.00762066,0.068585944,0.990685859,3.810330229,0.533446232,0.08,0.08,0.15,0.08,0.15,0.06,0.01,0.07,0.06,0.07,https://fbref.com/en/players/3376a776/Karim-Rekik,Karim Rekik,12/2/1994,Centre-Back,4000000
Napoli,Serie A,Karim Zedadka,FRA,99,9000,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,4.5,0,0,0,0,0,4.5,4.5,50,49.5,72,68.8,814.5,67.5,36,40.5,88.9,9,22.5,40,4.5,4.5,100,0,0,0,0,0,4.5,0,0,0,72,45,27,13.5,0,0,4.5,13.5,0,0,0,0,49.5,0,4.5,90,4.5,18,45,27,9,90,4.5,0,0,0,0,58.5,283.5,126,4.5,0,4.5,4.5,0,67.5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,4.5,0,18,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/2f45300d/Karim-Zedadka,Karim Zedadka,6/9/2000,Left-Back,200000
Rennes,Ligue 1,Karl Toko Ekambi,CMR,2.685185185,184.4444444,10.8,0.277777778,0.092592593,0.092592593,0.092592593,0.092592593,0.277777778,0.833333333,33.3,0.555555556,0.462962963,0,0.462962963,0.833333333,1.111111111,0.277777778,0,2.314814815,2.32,1.666666667,0,0.185185185,0.185185185,0.185185185,0.092592593,0.555555556,0.56,0.277777778,0,0.092592593,0.092592593,0,0.092592593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.648148148,0.740740741,0.740740741,0.555555556,0.092592593,0,0,0,2.592592593,1.666666667,2.407407407,40.9,19.25925926,26.66666667,72.2,271.1111111,55.46296296,10.74074074,13.51851852,79.5,7.12962963,9.907407407,72,0.462962963,0.740740741,62.5,0.185185185,0.12962963,0.083333333,0.055555556,1.111111111,0.925925926,0.740740741,0.185185185,1.944444444,26.66666667,25.74074074,0.925925926,0,0,0.092592593,0.555555556,0.277777778,0,0,0,0,19.25925926,0,0.648148148,35,0.462962963,2.12962963,16.94444444,16.2962963,4.722222222,35,1.759259259,1.111111111,63.2,0.648148148,36.8,27.31481481,176.3888889,70.74074074,2.777777778,2.12962963,1.481481481,1.666666667,1.388888889,27.31481481,8.055555556,0.277777778,2.037037037,0.648148148,31.8,2.04,0.65,0.14,0.43,1.240740741,0,0,0,0.333333333,0.333333333,0.16,-0.055555556,-0.055555556,10.8,0.277777778,0.462962963,0.277777778,0,0,0.12962963,0.462962963,2.777777778,1.944444444,8.055555556,0.28,0.19,0.46,0.28,0.46,0.33,0.13,0.47,0.33,0.47,https://fbref.com/en/players/5ceba7fc/Karl-Toko-Ekambi,Karl Toko Ekambi,9/14/1992,Left Winger,10000000
Strasbourg,Ligue 1,Karol Fila,POL,45.95744681,3825.957447,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.914893617,1.914893617,1.914893617,0,5.744680851,5.63,3.829787234,1.914893617,0,0,0,0,1.914893617,1.87,1.914893617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.744680851,0,0,0,0,9.574468085,0,0,0,63.19148936,78.5106383,80.5,888.5106383,250.8510638,28.72340426,32.55319149,88.2,30.63829787,36.38297872,84.2,0,1.914893617,0,0,0,0,0,0,9.574468085,1.914893617,0,7.659574468,78.5106383,74.68085106,3.829787234,0,0,0,5.744680851,3.829787234,0,0,0,0,63.19148936,0,0,88.08510638,1.914893617,5.744680851,36.38297872,47.87234043,9.574468085,88.08510638,0,0,0,0,0,68.93617021,453.8297872,365.7446809,7.659574468,1.914893617,3.829787234,1.914893617,0,61.27659574,7.659574468,0,1.914893617,0,0,1.91,0,0,0,39.63829787,0,0,0,0.191489362,0.191489362,0.07,-0.191489362,-0.191489362,0.5,0,0,0,0,0,0,0.191489362,7.659574468,7.659574468,7.659574468,0,0,0,0,0,0.14,0,0.14,0.14,0.14,https://fbref.com/en/players/50ac8941/Karol-Fila,Karol Fila,6/13/1998,Right-Back,900000
Torino,Serie A,Karol Linetty,POL,1.288441145,95.20148462,21,1.527041357,0.811240721,0.334040297,1.049840933,0.143160127,0.620360551,1.19300106,52,0.572640509,1.336161188,0.381760339,0.954400848,0.906680806,2.433722163,1.19300106,0,1.956521739,1.96,1.527041357,0.19088017,0.047720042,0.047720042,0.095440085,0.047720042,0.047720042,0.05,0.047720042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381760339,0,0,2.386002121,1.049840933,0.19088017,1.002120891,0.811240721,0,0.047720042,0,6.155885472,1.145281018,1.240721103,48,39.70307529,46.09756098,86.1,660.2067869,149.3637328,18.65853659,20.94909862,89.1,17.46553552,18.84941676,92.7,2.624602333,4.008483563,65.5,0,0.042948038,0.038176034,-0.042948038,0.954400848,3.674443266,0.238600212,0.047720042,3.483563097,46.09756098,43.56839873,2.338282078,1.527041357,0.143160127,0.477200424,1.002120891,0.047720042,0.763520679,0.238600212,0.381760339,0,39.70307529,0.19088017,0.477200424,56.07104984,1.765641569,10.16436903,33.78579003,12.40721103,1.002120891,56.07104984,1.049840933,0.334040297,31.8,0.620360551,59.1,29.82502651,149.4591729,79.07211029,1.288441145,1.145281018,0.143160127,1.288441145,0.524920467,36.60127253,1.527041357,0.047720042,0.763520679,0.19088017,25,0.76,0.19,0.06,0.25,0.997348887,0,0,0,0.047720042,0.047720042,0.06,0,0,21,0.047720042,0.047720042,0.047720042,0,0,0.042948038,0.090668081,1.288441145,3.483563097,1.527041357,0.05,0,0.05,0.05,0.05,0.05,0.04,0.09,0.05,0.09,https://fbref.com/en/players/d023d70f/Karol-Linetty,Karol Linetty,2/2/1995,Central Midfield,3500000
